,index,seconds,minutes,dateTime,ser_vol,ser_cur,ser_pow,cli_vol,cli_cur,cli_pow,newIndex,cli_temp
2851,549,549.336,9.1556,20220503 13:37:19,5,0.41,2.05,5,0.66,3.3,105,61.5
2852,550,550.336,9.1722666667,20220503 13:37:20,5,0.41,2.05,5,0.78,3.9,106,61.5
2853,551,551.335,9.1889166667,20220503 13:37:21,5,0.41,2.05,5,0.67,3.35,107,61.25
2854,552,552.335,9.2055833333,20220503 13:37:22,5,0.41,2.05,5,0.78,3.9,108,61.25
2855,553,553.336,9.2222666667,20220503 13:37:23,5,0.42,2.1,5,0.67,3.35,109,61.25
2856,554,554.339,9.2389833333,20220503 13:37:24,5,0.41,2.05,5,0.71,3.55,110,61.25
2857,555,555.335,9.2555833333,20220503 13:37:25,5,0.41,2.05,5,0.68,3.4,111,61.25
2858,556,556.336,9.2722666667,20220503 13:37:26,5,0.45,2.25,5,0.64,3.2,112,61.25
2859,557,557.336,9.2889333333,20220503 13:37:27,5,0.41,2.05,5,0.77,3.85,113,61.5
2860,558,558.335,9.3055833333,20220503 13:37:28,5,0.41,2.05,5,0.65,3.25,114,61.5
2861,559,559.338,9.3223,20220503 13:37:29,5,0.41,2.05,5,0.63,3.15,115,61.5
2862,560,560.34,9.339,20220503 13:37:30,5,0.41,2.05,5,0.47,2.35,116,61.0
2863,561,561.338,9.3556333333,20220503 13:37:31,5,0.41,2.05,5,0.55,2.75,117,61.0
2864,562,562.339,9.3723166667,20220503 13:37:32,5,0.41,2.05,5,0.51,2.55,118,60.5
2865,563,563.34,9.389,20220503 13:37:33,5,0.41,2.05,5,0.45,2.25,119,60.25
2866,564,564.336,9.4056,20220503 13:37:34,5,0.41,2.05,5,0.64,3.2,120,59.5
2867,565,565.335,9.42225,20220503 13:37:35,5,0.41,2.05,5,0.45,2.25,121,59.25
2868,566,566.342,9.4390333333,20220503 13:37:36,5,0.41,2.05,5,0.66,3.3,122,59.0
2869,567,567.34,9.4556666667,20220503 13:37:37,5,0.41,2.05,5,0.42,2.1,123,58.5
2870,568,568.339,9.4723166667,20220503 13:37:38,5,0.41,2.05,5,0.62,3.1,124,58.75
2871,569,569.336,9.4889333333,20220503 13:37:39,5,0.41,2.05,5,0.47,2.35,125,58.25
2872,570,570.336,9.5056,20220503 13:37:40,5,0.41,2.05,5,0.51,2.55,126,58.0
2873,571,571.337,9.5222833333,20220503 13:37:41,5,0.41,2.05,5,0.5,2.5,127,58.0
2874,572,572.343,9.53905,20220503 13:37:42,5,0.41,2.05,5,0.46,2.3,128,58.25
2875,573,573.339,9.55565,20220503 13:37:43,5,0.41,2.05,5,0.5,2.5,129,58.0
2876,574,574.339,9.5723166667,20220503 13:37:44,5,0.41,2.05,5,0.42,2.1,130,58.25
2877,575,575.336,9.5889333333,20220503 13:37:45,5,0.45,2.25,5,0.51,2.55,131,57.75
2878,576,576.337,9.6056166667,20220503 13:37:46,5,0.49,2.45,5,0.42,2.1,132,58.0
2879,577,577.337,9.6222833333,20220503 13:37:47,5,0.41,2.05,5,0.51,2.55,133,58.0
2880,578,578.338,9.6389666667,20220503 13:37:48,5,0.41,2.05,5,0.43,2.15,134,58.0
2881,718,718.339,11.9723166667,20220503 13:40:08,5,0.41,2.05,5,0.49,2.45,0,51.5
2882,719,719.336,11.9889333333,20220503 13:40:09,5,0.63,3.15,5,0.41,2.05,1,51.5
2883,720,720.336,12.0056,20220503 13:40:10,5,0.57,2.85,5,0.41,2.05,2,51.75
2884,721,721.342,12.0223666667,20220503 13:40:11,5,0.49,2.45,5,0.77,3.85,3,51.75
2885,722,722.34,12.039,20220503 13:40:12,5,0.47,2.35,5,0.66,3.3,4,51.75
2886,723,723.338,12.0556333333,20220503 13:40:13,5,0.63,3.15,5,0.53,2.65,5,53.25
2887,724,724.335,12.07225,20220503 13:40:14,5,0.44,2.2,5,0.63,3.15,6,53.25
2888,725,725.336,12.0889333333,20220503 13:40:15,5,0.64,3.2,5,0.58,2.9,7,53.25
2889,726,726.342,12.1057,20220503 13:40:16,5,0.47,2.35,5,0.72,3.6,8,53.25
2890,727,727.336,12.1222666667,20220503 13:40:17,5,0.47,2.35,5,0.77,3.85,9,53.5
2891,728,728.337,12.13895,20220503 13:40:18,5,0.41,2.05,5,0.8,4.0,10,53.75
2892,729,729.336,12.1556,20220503 13:40:19,5,0.42,2.1,5,0.5,2.5,11,54.5
2893,730,730.34,12.1723333333,20220503 13:40:20,5,0.49,2.45,5,0.49,2.45,12,55.0
2894,731,731.337,12.18895,20220503 13:40:21,5,0.41,2.05,5,0.65,3.25,13,55.0
2895,732,732.336,12.2056,20220503 13:40:22,5,0.64,3.2,5,0.5,2.5,14,54.75
2896,733,733.336,12.2222666667,20220503 13:40:23,5,0.49,2.45,5,0.6,3.0,15,55.0
2897,734,734.344,12.2390666667,20220503 13:40:24,5,0.49,2.45,5,0.48,2.4,16,54.75
2898,735,735.341,12.2556833333,20220503 13:40:25,5,0.46,2.3,5,0.47,2.35,17,54.75
2899,736,736.34,12.2723333333,20220503 13:40:26,5,0.49,2.45,5,0.52,2.6,18,54.75
2900,737,737.337,12.28895,20220503 13:40:27,5,0.42,2.1,5,0.7,3.5,19,54.5
2901,738,738.337,12.3056166667,20220503 13:40:28,5,0.46,2.3,5,0.73,3.65,20,54.0
2902,739,739.339,12.3223166667,20220503 13:40:29,5,0.41,2.05,5,0.73,3.65,21,54.75
2903,740,740.335,12.3389166667,20220503 13:40:30,5,0.47,2.35,5,0.85,4.25,22,55.25
2904,741,741.343,12.3557166667,20220503 13:40:31,5,0.46,2.3,5,0.76,3.8,23,55.5
2905,742,742.34,12.3723333333,20220503 13:40:32,5,0.41,2.05,5,0.74,3.7,24,56.25
2906,743,743.34,12.389,20220503 13:40:33,5,0.46,2.3,5,0.72,3.6,25,56.5
2907,744,744.337,12.4056166667,20220503 13:40:34,5,0.45,2.25,5,0.77,3.85,26,57.0
2908,745,745.336,12.4222666667,20220503 13:40:35,5,0.44,2.2,5,0.63,3.15,27,57.5
2909,746,746.339,12.4389833333,20220503 13:40:36,5,0.47,2.35,5,0.78,3.9,28,57.5
2910,747,747.336,12.4556,20220503 13:40:37,5,0.41,2.05,5,0.76,3.8,29,57.75
2911,748,748.342,12.4723666667,20220503 13:40:38,5,0.41,2.05,5,0.65,3.25,30,58.0
2912,749,749.34,12.489,20220503 13:40:39,5,0.44,2.2,5,0.73,3.65,31,58.25
2913,750,750.339,12.50565,20220503 13:40:40,5,0.41,2.05,5,0.77,3.85,32,58.25
2914,751,751.335,12.52225,20220503 13:40:41,5,0.41,2.05,5,0.73,3.65,33,58.5
2915,752,752.339,12.5389833333,20220503 13:40:42,5,0.44,2.2,5,0.89,4.45,34,58.25
2916,753,753.336,12.5556,20220503 13:40:43,5,0.46,2.3,5,0.85,4.25,35,58.5
2917,754,754.336,12.5722666667,20220503 13:40:44,5,0.46,2.3,5,0.79,3.95,36,59.0
2918,755,755.338,12.5889666667,20220503 13:40:45,5,0.41,2.05,5,0.81,4.05,37,59.5
2919,756,756.345,12.60575,20220503 13:40:46,5,0.41,2.05,5,0.69,3.45,38,59.5
2920,757,757.337,12.6222833333,20220503 13:40:47,5,0.46,2.3,5,0.85,4.25,39,59.5
2921,758,758.335,12.6389166667,20220503 13:40:48,5,0.41,2.05,5,0.76,3.8,40,59.5
2922,759,759.34,12.6556666667,20220503 13:40:49,5,0.41,2.05,5,0.74,3.7,41,59.75
2923,760,760.337,12.6722833333,20220503 13:40:50,5,0.41,2.05,5,0.74,3.7,42,59.75
2924,761,761.344,12.6890666667,20220503 13:40:51,5,0.47,2.35,5,0.8,4.0,43,60.0
2925,762,762.342,12.7057,20220503 13:40:52,5,0.45,2.25,5,0.7,3.5,44,60.0
2926,763,763.339,12.7223166667,20220503 13:40:53,5,0.41,2.05,5,0.77,3.85,45,60.0
2927,764,764.336,12.7389333333,20220503 13:40:54,5,0.41,2.05,5,0.78,3.55,46,60.0
2928,765,765.335,12.7555833333,20220503 13:40:55,5,0.41,2.05,5,0.68,3.4,47,60.5
2929,766,766.336,12.7722666667,20220503 13:40:56,5,0.41,2.05,5,0.77,3.85,48,60.25
2930,767,767.339,12.7889833333,20220503 13:40:57,5,0.41,2.05,5,0.78,3.9,49,60.25
2931,768,768.343,12.8057166667,20220503 13:40:59,5,0.41,2.05,5,0.76,3.8,50,60.5
2932,769,769.86,12.831,20220503 13:40:59,5,0.41,2.05,5,0.72,3.6,51,60.5
2933,770,770.339,12.8389833333,20220503 13:41:00,5,0.45,2.25,5,0.72,3.6,52,60.5
2934,771,771.335,12.8555833333,20220503 13:41:01,5,0.41,2.05,5,0.76,3.8,53,60.25
2935,772,772.337,12.8722833333,20220503 13:41:02,5,0.41,2.05,5,0.76,3.8,54,60.25
2936,773,773.342,12.8890333333,20220503 13:41:03,5,0.41,2.05,5,0.78,3.9,55,60.25
2937,774,774.336,12.9056,20220503 13:41:04,5,0.41,2.05,5,0.63,3.15,56,60.25
2938,775,775.336,12.9222666667,20220503 13:41:05,5,0.41,2.05,5,0.81,4.05,57,60.5
2939,776,776.34,12.939,20220503 13:41:06,5,0.41,2.05,5,0.66,3.3,58,60.75
2940,777,777.336,12.9556,20220503 13:41:07,5,0.41,2.05,5,0.67,3.35,59,60.75
2941,778,778.336,12.9722666667,20220503 13:41:08,5,0.41,2.05,5,0.83,4.15,60,60.75
2942,779,779.337,12.98895,20220503 13:41:09,5,0.41,2.05,5,0.81,4.05,61,60.75
2943,780,780.335,13.0055833333,20220503 13:41:10,5,0.41,2.05,5,0.79,3.95,62,61.0
2944,781,781.336,13.0222666667,20220503 13:41:11,5,0.41,2.05,5,0.75,3.75,63,61.25
2945,782,782.342,13.0390333333,20220503 13:41:12,5,0.41,2.05,5,0.78,3.9,64,61.25
2946,783,783.339,13.05565,20220503 13:41:13,5,0.41,2.05,5,0.78,3.9,65,61.0
2947,784,784.337,13.0722833333,20220503 13:41:14,5,0.41,2.05,5,0.76,3.8,66,61.0
2948,785,785.336,13.0889333333,20220503 13:41:15,5,0.41,2.05,5,0.66,3.3,67,61.25
2949,786,786.335,13.1055833333,20220503 13:41:16,5,0.41,2.05,5,0.81,4.05,68,61.25
2950,787,787.342,13.1223666667,20220503 13:41:17,5,0.41,2.05,5,0.74,3.7,69,61.25
2951,788,788.339,13.1389833333,20220503 13:41:18,5,0.41,2.05,5,0.85,4.25,70,61.25
2952,789,789.341,13.1556833333,20220503 13:41:19,5,0.46,2.3,5,0.79,3.95,71,61.75
2953,790,790.339,13.1723166667,20220503 13:41:20,5,0.41,2.05,5,0.79,3.95,72,61.5
2954,791,791.341,13.1890166667,20220503 13:41:21,5,0.41,2.05,5,0.83,4.15,73,61.75
2955,792,792.335,13.2055833333,20220503 13:41:22,5,0.41,2.05,5,0.74,3.7,74,61.5
2956,793,793.336,13.2222666667,20220503 13:41:23,5,0.41,2.05,5,0.79,3.95,75,61.75
2957,794,794.336,13.2389333333,20220503 13:41:24,5,0.41,2.05,5,0.64,3.2,76,62.0
2958,795,795.343,13.2557166667,20220503 13:41:25,5,0.41,2.05,5,0.76,3.8,77,61.75
2959,796,796.336,13.2722666667,20220503 13:41:26,5,0.41,2.05,5,0.79,3.95,78,61.75
2960,797,797.338,13.2889666667,20220503 13:41:27,5,0.41,2.05,5,0.81,4.05,79,61.75
2961,798,798.336,13.3056,20220503 13:41:28,5,0.41,2.05,5,0.76,3.8,80,62.0
2962,799,799.336,13.3222666667,20220503 13:41:29,5,0.41,2.05,5,0.74,3.7,81,61.75
2963,800,800.338,13.3389666667,20220503 13:41:30,5,0.41,2.05,5,0.66,3.3,82,62.25
2964,801,801.342,13.3557,20220503 13:41:31,5,0.45,2.25,5,0.83,4.15,83,62.25
2965,802,802.343,13.3723833333,20220503 13:41:32,5,0.41,2.05,5,0.75,3.75,84,62.25
2966,803,803.34,13.389,20220503 13:41:33,5,0.45,2.25,5,0.69,3.45,85,62.5
2967,804,804.338,13.4056333333,20220503 13:41:34,5,0.41,2.05,5,0.74,3.7,86,62.5
2968,805,805.336,13.4222666667,20220503 13:41:35,5,0.41,2.05,5,0.79,3.95,87,62.5
2969,806,806.34,13.439,20220503 13:41:36,5,0.41,2.05,5,0.65,3.25,88,62.75
2970,807,807.337,13.4556166667,20220503 13:41:37,5,0.41,2.05,5,0.64,3.2,89,62.75
2971,808,808.336,13.4722666667,20220503 13:41:38,5,0.41,2.05,5,0.68,3.4,90,62.75
2972,809,809.342,13.4890333333,20220503 13:41:39,5,0.42,2.1,5,0.66,3.3,91,62.75
2973,810,810.34,13.5056666667,20220503 13:41:40,5,0.41,2.05,5,0.73,3.65,92,62.5
2974,811,811.337,13.5222833333,20220503 13:41:41,5,0.41,2.05,5,0.51,2.55,93,62.5
2975,812,812.34,13.539,20220503 13:41:42,5,0.41,2.05,5,0.47,2.35,94,62.5
2976,813,813.336,13.5556,20220503 13:41:43,5,0.41,2.05,5,0.42,2.1,95,62.0
2977,814,814.336,13.5722666667,20220503 13:41:44,5,0.41,2.05,5,0.61,3.05,96,61.25
2978,815,815.339,13.5889833333,20220503 13:41:45,5,0.41,2.05,5,0.51,2.55,97,60.5
2979,816,816.341,13.6056833333,20220503 13:41:46,5,0.41,2.05,5,0.42,2.1,98,60.0
2980,817,817.339,13.6223166667,20220503 13:41:47,5,0.41,2.05,5,0.42,2.1,99,59.75
2981,818,818.336,13.6389333333,20220503 13:41:48,5,0.41,2.05,5,0.46,2.3,100,59.5
2982,819,819.337,13.6556166667,20220503 13:41:49,5,0.41,2.05,5,0.53,2.65,101,59.25
2983,820,820.336,13.6722666667,20220503 13:41:50,5,0.41,2.05,5,0.44,2.2,102,59.0
2984,821,821.336,13.6889333333,20220503 13:41:51,5,0.41,2.05,5,0.65,3.25,103,58.75
2985,822,822.34,13.7056666667,20220503 13:41:52,5,0.41,2.05,5,0.5,2.5,104,58.5
2986,823,823.342,13.7223666667,20220503 13:41:53,5,0.41,2.05,5,0.74,3.7,105,58.5
2987,824,824.338,13.7389666667,20220503 13:41:54,5,0.41,2.05,5,0.51,2.55,106,58.5
2988,825,825.336,13.7556,20220503 13:41:55,5,0.41,2.05,5,0.81,4.05,107,58.5
2989,826,826.339,13.7723166667,20220503 13:41:56,5,0.64,3.2,5,0.5,2.5,108,58.0
2990,827,827.336,13.7889333333,20220503 13:41:57,5,0.48,2.4,5,0.65,3.25,109,58.5
2991,828,828.338,13.8056333333,20220503 13:41:58,5,0.41,2.05,5,0.53,2.65,110,58.25
2992,969,969.339,16.15565,20220503 13:44:19,5,0.41,2.05,5,0.73,3.65,0,51.25
2993,970,970.337,16.1722833333,20220503 13:44:20,5,0.64,3.2,5,0.41,2.05,1,51.5
2994,971,971.339,16.1889833333,20220503 13:44:21,5,0.5,2.5,5,0.66,3.3,2,52.0
2995,972,972.336,16.2056,20220503 13:44:22,5,0.44,2.2,5,0.69,3.45,3,52.25
2996,973,973.338,16.2223,20220503 13:44:23,5,0.63,3.15,5,0.49,2.45,4,52.5
2997,974,974.335,16.2389166667,20220503 13:44:24,5,0.45,2.25,5,0.64,3.2,5,53.25
2998,975,975.335,16.2555833333,20220503 13:44:25,5,0.63,3.15,5,0.43,2.15,6,53.5
2999,976,976.336,16.2722666667,20220503 13:44:26,5,0.47,2.35,5,0.72,3.6,7,53.5
3000,977,977.336,16.2889333333,20220503 13:44:27,5,0.47,2.35,5,0.77,3.85,8,53.5
3001,978,978.336,16.3056,20220503 13:44:28,5,0.45,2.25,5,0.74,3.7,9,54.0
3002,979,979.339,16.3223166667,20220503 13:44:29,5,0.41,2.05,5,0.71,3.55,10,54.5
3003,980,980.336,16.3389333333,20220503 13:44:30,5,0.64,3.2,5,0.5,2.5,11,55.25
3004,981,981.335,16.3555833333,20220503 13:44:31,5,0.49,2.45,5,0.69,3.45,12,55.75
3005,982,982.338,16.3723,20220503 13:44:32,5,0.64,3.2,5,0.64,3.2,13,55.5
3006,983,983.335,16.3889166667,20220503 13:44:33,5,0.58,2.9,5,0.65,3.25,14,55.25
3007,984,984.336,16.4056,20220503 13:44:34,5,0.64,3.2,5,0.54,2.7,15,55.25
3008,985,985.335,16.42225,20220503 13:44:35,5,0.49,2.45,5,0.64,3.2,16,55.25
3009,986,986.339,16.4389833333,20220503 13:44:36,5,0.64,3.2,5,0.51,2.55,17,55.0
3010,987,987.336,16.4556,20220503 13:44:37,5,0.52,2.6,5,0.65,3.25,18,55.25
3011,988,988.339,16.4723166667,20220503 13:44:38,5,0.41,2.05,5,0.74,3.7,19,55.0
3012,989,989.336,16.4889333333,20220503 13:44:39,5,0.41,2.05,5,0.65,3.25,20,55.5
3013,990,990.338,16.5056333333,20220503 13:44:40,5,0.46,2.3,5,0.8,4.0,21,55.75
3014,991,991.338,16.5223,20220503 13:44:41,5,0.43,2.15,5,0.82,4.1,22,56.25
3015,992,992.336,16.5389333333,20220503 13:44:42,5,0.44,2.2,5,0.84,4.2,23,56.75
3016,993,993.338,16.5556333333,20220503 13:44:43,5,0.45,2.25,5,0.83,4.15,24,57.25
3017,994,994.339,16.5723166667,20220503 13:44:44,5,0.41,2.05,5,0.74,3.7,25,57.75
3018,995,995.335,16.5889166667,20220503 13:44:45,5,0.41,2.05,5,0.74,3.7,26,58.0
3019,996,996.336,16.6056,20220503 13:44:46,5,0.47,2.35,5,0.88,4.4,27,57.75
3020,997,997.335,16.62225,20220503 13:44:47,5,0.41,2.05,5,0.75,3.75,28,58.0
3021,998,998.336,16.6389333333,20220503 13:44:48,5,0.41,2.05,5,0.7,3.5,29,58.25
3022,999,999.336,16.6556,20220503 13:44:49,5,0.41,2.05,5,0.66,3.3,30,58.5
3023,1000,1000.338,16.6723,20220503 13:44:50,5,0.41,2.05,5,0.76,3.8,31,58.5
3024,1001,1001.34,16.689,20220503 13:44:51,5,0.41,2.05,5,0.75,3.75,32,58.5
3025,1002,1002.336,16.7056,20220503 13:44:52,5,0.41,2.05,5,0.7,3.5,33,58.75
3026,1003,1003.338,16.7223,20220503 13:44:53,5,0.41,2.05,5,0.81,4.05,34,58.75
3027,1004,1004.336,16.7389333333,20220503 13:44:54,5,0.41,2.05,5,0.81,4.05,35,58.75
3028,1005,1005.336,16.7556,20220503 13:44:55,5,0.44,2.2,5,0.63,3.15,36,59.0
3029,1006,1006.34,16.7723333333,20220503 13:44:56,5,0.41,2.05,5,0.75,3.75,37,59.25
3030,1007,1007.337,16.78895,20220503 13:44:57,5,0.41,2.05,5,0.78,3.9,38,59.0
3031,1008,1008.335,16.8055833333,20220503 13:44:58,5,0.41,2.05,5,0.66,3.3,39,59.25
3032,1009,1009.336,16.8222666667,20220503 13:44:59,5,0.41,2.05,5,0.81,4.05,40,59.5
3033,1010,1010.335,16.8389166667,20220503 13:45:00,5,0.41,2.05,5,0.75,3.75,41,59.5
3034,1011,1011.336,16.8556,20220503 13:45:01,5,0.41,2.05,5,0.75,3.75,42,59.75
3035,1012,1012.335,16.87225,20220503 13:45:02,5,0.41,2.05,5,0.73,3.65,43,60.0
3036,1013,1013.339,16.8889833333,20220503 13:45:03,5,0.41,2.05,5,0.77,3.85,44,60.0
3037,1014,1014.336,16.9056,20220503 13:45:04,5,0.41,2.05,5,0.77,3.85,45,60.0
3038,1015,1015.335,16.92225,20220503 13:45:05,5,0.44,2.2,5,0.76,3.8,46,60.0
3039,1016,1016.335,16.9389166667,20220503 13:45:06,5,0.41,2.05,5,0.79,3.95,47,60.25
3040,1017,1017.336,16.9556,20220503 13:45:07,5,0.41,2.05,5,0.8,4.0,48,60.25
3041,1018,1018.336,16.9722666667,20220503 13:45:08,5,0.41,2.05,5,0.76,3.8,49,60.25
3042,1019,1019.335,16.9889166667,20220503 13:45:09,5,0.41,2.05,5,0.68,3.4,50,60.5
3043,1020,1020.338,17.0056333333,20220503 13:45:10,5,0.41,2.05,5,0.78,3.9,51,60.5
3044,1021,1021.336,17.0222666667,20220503 13:45:11,5,0.41,2.05,5,0.78,3.9,52,60.75
3045,1022,1022.336,17.0389333333,20220503 13:45:12,5,0.41,2.05,5,0.8,4.0,53,60.75
3046,1023,1023.335,17.0555833333,20220503 13:45:13,5,0.46,2.3,5,0.8,4.0,54,61.0
3047,1024,1024.336,17.0722666667,20220503 13:45:14,5,0.41,2.05,5,0.71,3.55,55,61.0
3048,1025,1025.335,17.0889166667,20220503 13:45:15,5,0.41,2.05,5,0.74,3.7,56,61.0
3049,1026,1026.335,17.1055833333,20220503 13:45:16,5,0.45,2.25,5,0.72,3.6,57,61.0
3050,1027,1027.337,17.1222833333,20220503 13:45:17,5,0.41,2.05,5,0.7,3.5,58,61.0
3051,1028,1028.335,17.1389166667,20220503 13:45:18,5,0.41,2.05,5,0.89,4.45,59,61.0
3052,1029,1029.336,17.1556,20220503 13:45:19,5,0.41,2.05,5,0.71,3.55,60,61.25
3053,1030,1030.336,17.1722666667,20220503 13:45:20,5,0.41,2.05,5,0.78,3.9,61,61.25
3054,1031,1031.336,17.1889333333,20220503 13:45:21,5,0.41,2.05,5,0.81,4.05,62,61.5
3055,1032,1032.335,17.2055833333,20220503 13:45:22,5,0.41,2.05,5,0.78,3.9,63,61.5
3056,1033,1033.338,17.2223,20220503 13:45:23,5,0.44,2.2,5,0.76,3.8,64,61.75
3057,1034,1034.336,17.2389333333,20220503 13:45:24,5,0.41,2.05,5,0.8,4.0,65,61.75
3058,1035,1035.337,17.2556166667,20220503 13:45:25,5,0.41,2.05,5,0.79,3.95,66,61.75
3059,1036,1036.337,17.2722833333,20220503 13:45:26,5,0.41,2.05,5,0.74,3.7,67,62.0
3060,1037,1037.338,17.2889666667,20220503 13:45:27,5,0.41,2.05,5,0.83,4.15,68,62.0
3061,1038,1038.338,17.3056333333,20220503 13:45:28,5,0.41,2.05,5,0.76,3.8,69,61.75
3062,1039,1039.338,17.3223,20220503 13:45:29,5,0.41,2.05,5,0.78,3.9,70,61.75
3063,1040,1040.339,17.3389833333,20220503 13:45:30,5,0.45,2.25,5,0.67,3.35,71,62.0
3064,1041,1041.339,17.35565,20220503 13:45:31,5,0.41,2.05,5,0.77,3.85,72,62.0
3065,1042,1042.34,17.3723333333,20220503 13:45:32,5,0.41,2.05,5,0.76,3.8,73,62.0
3066,1043,1043.335,17.3889166667,20220503 13:45:33,5,0.41,2.05,5,0.75,3.75,74,62.5
3067,1044,1044.335,17.4055833333,20220503 13:45:34,5,0.41,2.05,5,0.74,3.7,75,62.25
3068,1045,1045.336,17.4222666667,20220503 13:45:35,5,0.41,2.05,5,0.77,3.85,76,62.5
3069,1046,1046.336,17.4389333333,20220503 13:45:36,5,0.41,2.05,5,0.78,3.9,77,62.5
3070,1047,1047.338,17.4556333333,20220503 13:45:37,5,0.41,2.05,5,0.77,3.85,78,62.5
3071,1048,1048.337,17.4722833333,20220503 13:45:38,5,0.42,2.1,5,0.82,4.1,79,62.5
3072,1049,1049.338,17.4889666667,20220503 13:45:39,5,0.41,2.05,5,0.76,3.8,80,62.5
3073,1050,1050.335,17.5055833333,20220503 13:45:40,5,0.41,2.05,5,0.75,3.75,81,62.75
3074,1051,1051.335,17.52225,20220503 13:45:41,5,0.41,2.05,5,0.78,3.9,82,63.0
3075,1052,1052.336,17.5389333333,20220503 13:45:42,5,0.41,2.05,5,0.76,3.8,83,62.75
3076,1053,1053.336,17.5556,20220503 13:45:43,5,0.41,2.05,5,0.8,4.0,84,62.5
3077,1054,1054.339,17.5723166667,20220503 13:45:44,5,0.41,2.05,5,0.8,4.0,85,62.75
3078,1055,1055.335,17.5889166667,20220503 13:45:45,5,0.45,2.25,5,0.64,3.2,86,62.75
3079,1056,1056.335,17.6055833333,20220503 13:45:46,5,0.41,2.05,5,0.75,3.75,87,62.75
3080,1057,1057.336,17.6222666667,20220503 13:45:47,5,0.41,2.05,5,0.81,4.05,88,62.5
3081,1058,1058.339,17.6389833333,20220503 13:45:48,5,0.41,2.05,5,0.75,3.75,89,62.75
3082,1059,1059.335,17.6555833333,20220503 13:45:49,5,0.41,2.05,5,0.79,3.95,90,62.75
3083,1060,1060.339,17.6723166667,20220503 13:45:50,5,0.41,2.05,5,0.76,3.8,91,62.75
3084,1061,1061.337,17.68895,20220503 13:45:51,5,0.41,2.05,5,0.77,3.85,92,62.75
3085,1062,1062.335,17.7055833333,20220503 13:45:52,5,0.41,2.05,5,0.82,4.1,93,63.25
3086,1063,1063.336,17.7222666667,20220503 13:45:53,5,0.44,2.2,5,0.64,3.2,94,63.25
3087,1064,1064.336,17.7389333333,20220503 13:45:54,5,0.41,2.05,5,0.78,3.9,95,63.0
3088,1065,1065.335,17.7555833333,20220503 13:45:55,5,0.41,2.05,5,0.78,3.9,96,63.0
3089,1066,1066.335,17.77225,20220503 13:45:56,5,0.41,2.05,5,0.8,4.0,97,63.0
3090,1067,1067.339,17.7889833333,20220503 13:45:57,5,0.41,2.1,5,0.68,3.4,98,63.0
3091,1068,1068.336,17.8056,20220503 13:45:58,5,0.41,2.05,5,0.82,4.1,99,63.25
3092,1069,1069.336,17.8222666667,20220503 13:45:59,5,0.41,2.05,5,0.83,4.15,100,63.25
3093,1070,1070.336,17.8389333333,20220503 13:46:00,5,0.41,2.05,5,0.76,3.8,101,63.25
3094,1071,1071.335,17.8555833333,20220503 13:46:01,5,0.45,2.25,5,0.79,3.95,102,63.5
3095,1072,1072.337,17.8722833333,20220503 13:46:02,5,0.41,2.05,5,0.79,3.95,103,63.5
3096,1073,1073.336,17.8889333333,20220503 13:46:03,5,0.41,2.05,5,0.8,4.0,104,63.5
3097,1074,1074.338,17.9056333333,20220503 13:46:04,5,0.41,2.05,5,0.78,3.9,105,63.5
3098,1075,1075.337,17.9222833333,20220503 13:46:05,5,0.44,2.2,5,0.8,4.0,106,63.75
3099,1076,1076.335,17.9389166667,20220503 13:46:06,5,0.41,2.05,5,0.71,3.55,107,63.5
3100,1077,1077.336,17.9556,20220503 13:46:07,5,0.41,2.05,5,0.76,3.8,108,63.5
3101,1078,1078.335,17.97225,20220503 13:46:08,5,0.41,2.05,5,0.63,3.15,109,63.5
3102,1079,1079.336,17.9889333333,20220503 13:46:09,5,0.41,2.05,5,0.84,4.2,110,63.75
3103,1080,1080.34,18.0056666667,20220503 13:46:10,5,0.41,2.05,5,0.77,3.85,111,63.5
3104,1081,1081.338,18.0223,20220503 13:46:11,5,0.41,2.05,5,0.76,3.8,112,63.5
3105,1082,1082.336,18.0389333333,20220503 13:46:12,5,0.43,2.15,5,0.74,3.7,113,63.5
3106,1083,1083.335,18.0555833333,20220503 13:46:13,5,0.41,2.05,5,0.77,3.85,114,63.75
3107,1084,1084.336,18.0722666667,20220503 13:46:14,5,0.41,2.05,5,0.78,3.9,115,63.75
3108,1085,1085.34,18.089,20220503 13:46:15,5,0.41,2.05,5,0.71,3.55,116,63.75
3109,1086,1086.338,18.1056333333,20220503 13:46:16,5,0.41,2.05,5,0.83,4.15,117,64.0
3110,1087,1087.335,18.12225,20220503 13:46:17,5,0.41,2.05,5,0.79,3.95,118,63.75
3111,1088,1088.338,18.1389666667,20220503 13:46:18,5,0.41,2.05,5,0.78,3.9,119,64.0
3112,1089,1089.34,18.1556666667,20220503 13:46:19,5,0.43,2.15,5,0.84,4.2,120,64.0
3113,1090,1090.338,18.1723,20220503 13:46:20,5,0.41,2.05,5,0.78,3.9,121,64.0
3114,1091,1091.336,18.1889333333,20220503 13:46:21,5,0.41,2.05,5,0.78,3.9,122,64.0
3115,1092,1092.335,18.2055833333,20220503 13:46:22,5,0.44,2.2,5,0.72,3.6,123,64.25
3116,1093,1093.335,18.22225,20220503 13:46:23,5,0.41,2.05,5,0.83,4.15,124,64.25
3117,1094,1094.338,18.2389666667,20220503 13:46:24,5,0.43,2.15,5,0.79,3.95,125,64.5
